booking_id,member_id,gross_revenue,net_revenue,rental_fee,SCDW_fee,delivery_fee,coupon_code
260852,179804,544.5,419.5,527,0,17.5,SINI25
260853,216603,200,200,185,0,15,Z - No Promo Used
260855,80248,789,664,769,0,20,SINI25
260856,260648,574,449,564,0,10,SINI25
260857,878630,635.25,635.25,551.25,74,10,Z - No Promo Used
260869,177096,507.5,336,490,0,17.5,SINI35
260873,1035371,438,309.6,428,0,10,JOMTREVO30
260874,279756,187,187,143,14,30,Z - No Promo Used
260880,1355642,972,772,870,87,15,JOMTREVO50
260886,1091425,131,131,121,0,10,Z - No Promo Used
260888,1306873,368,269,330,33,5,JOMTREVO30
260891,1288149,705,505,690,0,15,JOMTREVO50
260892,111646,112.5,112.5,105,0,7.5,Z - No Promo Used
260896,262328,248,179.6,228,0,20,JOMTREVO30
260904,1341994,637.5,637.5,630,0,7.5,Z - No Promo Used
260905,1342412,340,175,330,0,10,JOMTREVO50
260907,1353234,485.5,378,430,43,12.5,SINI25
260909,899939,86,79.4,66,0,20,DRIVEON10
260912,539869,130,130,109,11,10,Z - No Promo Used
260913,356319,506,384.5,486,0,20,SINI25
260917,1341321,150,75,150,0,0,JOMTREVO50
260919,596596,165,165,150,0,15,Z - No Promo Used
260920,569205,429.5,229.5,417,0,12.5,JOMTREVO50
260923,1354459,395,281,380,0,15,JOMTREVO30
260925,497488,1078,878,1068,0,10,JOMTREVO50
260930,683739,494,348.8,484,0,10,JOMTREVO30
260931,1356031,290,150,280,0,10,JOMTREVO50
260933,1208914,340,257.5,330,0,10,SINI25
260937,307566,390,315,375,0,15,SINI20
260940,1114526,147,133.8,132,0,15,DRIVEON10
260946,252485,103,95,80,8,15,DRIVEON10
260948,1140423,149,149,149,0,0,Z - No Promo Used
260949,1227082,118,88.6,98,0,20,JOMTREVO30
260950,1356086,394,292,340,34,20,JOMTREVO30
260952,43552,787,787,777,0,10,Z - No Promo Used
260955,748495,415,215,405,0,10,JOMTREVO50
260958,1219232,290,150,280,0,10,JOMTREVO50
260964,937693,406,208,396,0,10,JOMTREVO50
260966,1272194,485,285,480,0,5,JOMTREVO50
260967,994717,120,120,110,0,10,Z - No Promo Used
260969,1085329,88,80.2,78,0,10,DRIVEON10
260971,115637,176,152.6,156,0,20,DRIVEON15
260973,41478,125,114,110,0,15,DRIVEON10
260975,743943,169,122.8,154,0,15,JOMTREVO30
260976,1352261,210,147,210,0,0,JOMTREVO30
260978,952065,560,560,545,0,15,Z - No Promo Used
260980,952065,255,255,240,0,15,Z - No Promo Used
260988,609632,570,459,555,0,15,DRIVEON20
260990,963818,150,127.5,150,0,0,DRIVEON15
260991,904944,520,320,510,0,10,TSHP40A
260993,1324044,99,72.3,89,0,10,JOMTREVO30
260996,1319193,1032,1032,897,120,15,Z - No Promo Used
260998,1353433,140,107,110,0,30,JOMTREVO30
261000,640205,86,78.4,76,0,10,DRIVEON10
261001,670313,462.5,350,450,0,12.5,SINI25
261003,36496,97.5,97.5,90,0,7.5,Z - No Promo Used
261004,1352742,250,178,240,0,10,JOMTREVO30
261005,1356107,390,282,360,0,30,JOMTREVO30
261009,1196014,620,495,605,0,15,SINI25
261012,1319019,1090,890,1080,0,10,JOMTREVO50
261022,467804,440,356,420,0,20,DRIVEON20
261023,307198,490,490,475,0,15,Z - No Promo Used
261025,23819,790,665,700,70,20,SINI25
261028,210300,110,99.5,105,0,5,DRIVEON10
261031,184282,133,133,128,0,5,Z - No Promo Used
261034,1117926,127,63.5,127,0,0,JOMTREVO50
261035,1323312,470,270,450,0,20,JOMTREVO50
261039,1356845,599,399,540,54,5,JOMTREVO50
261042,945458,235,202,220,0,15,DRIVEON15
261043,295437,484,365.5,474,0,10,SINI25
261044,1356952,312,222.9,297,0,15,JOMTREVO30
261050,1155016,120,120,109,11,0,Z - No Promo Used
261056,1025014,95,86.5,85,0,10,DRIVEON10
261060,931636,335,170,330,0,5,JOMTREVO50
261062,1261583,483,283,430,43,10,JOMTREVO50
261064,188622,244.5,244.5,237,0,7.5,Z - No Promo Used
261065,205091,238,205.3,218,0,20,DRIVEON15
261069,1356751,1449,1249,1290,129,30,JOMTREVO50
261072,1315146,308,308,288,0,20,Z - No Promo Used
261073,921496,300,300,300,0,0,Z - No Promo Used
261075,1356449,208,148.6,198,0,10,JOMTREVO30
261079,753075,320,260,300,0,20,SINI20
261081,11116,645,645,645,0,0,Z - No Promo Used
261082,677881,168,168,168,0,0,Z - No Promo Used
261084,565039,312,222.9,297,0,15,JOMTREVO30
261087,992100,912,762,897,0,15,DRIVEON20
261088,1315153,117.5,117.5,110,0,7.5,Z - No Promo Used
261090,23230,175,100,150,15,10,JOMTREVO50
261092,1340902,652.5,502.5,630,0,22.5,JOMTREVO30
261095,351509,120,84,120,0,0,JOMTREVO30
261096,1189315,717,592,707,0,10,SINI25
261099,1357405,804.75,804.75,782.25,0,22.5,Z - No Promo Used
261101,1334567,113,83.6,98,0,15,JOMTREVO30
261106,1553,360,272.5,350,0,10,SINI25
261107,14912,494,373,484,0,10,SINI25
261108,358591,104,75.8,94,0,10,JOMTREVO30
261109,482472,529.75,529.75,519.75,0,10,Z - No Promo Used
261111,237342,440,354,430,0,10,DRIVEON20
261113,47326,378,305.4,363,0,15,DRIVEON20
261117,786414,1448.5,1298.5,1310,131,7.5,DRIVEON20
261120,778849,170,146,160,0,10,DRIVEON15
261126,1312404,170,170,150,0,20,Z - No Promo Used
261129,453452,200,173,180,0,20,DRIVEON15
261130,1079745,1105,955,1090,0,15,DRIVEON20
261131,87137,77,77,70,7,0,Z - No Promo Used
261136,1341770,922,722,912,0,10,JOMTREVO50
261137,1255617,136,136,110,11,15,Z - No Promo Used
261139,1339119,171,171,171,0,0,Z - No Promo Used
261141,1357281,201,142.2,196,0,5,JOMTREVO30
261142,669893,285,231,270,0,15,SINI20
261146,596653,300,210,300,0,0,JOMTREVO30
261147,215299,710,585,700,0,10,SINI25
261148,1346676,318,225.6,308,0,10,JOMTREVO30
261154,1355876,610,410,600,0,10,JOMTREVO50
261155,43486,495,375,480,0,15,SINI25
261159,657716,746,614,660,66,20,DRIVEON20
261166,1346611,675,475,660,0,15,JOMTREVO50
261167,1297205,180,95,170,0,10,JOMTREVO50
261168,734652,223,157.6,218,0,5,JOMTREVO30
261173,342682,310,235,300,0,10,SINI25
261175,1348037,446,315.2,436,0,10,JOMTREVO30
261176,1310655,238.5,169.2,231,0,7.5,JOMTREVO30
261177,1295307,380,190,380,0,0,JOMTREVO50
261181,589014,910,710,900,0,10,JOMTREVO50
261183,1349926,264,196.2,226,23,15,JOMTREVO30
261186,1341446,123,90.6,108,0,15,JOMTREVO30
261188,1175768,125,114,110,0,15,DRIVEON10
261194,1350050,360,261,330,0,30,JOMTREVO30
261195,1357917,305,155,300,0,5,JOMTREVO50
261197,420479,119,86.3,109,0,10,JOMTREVO30
261202,994778,1995,1795,1975,0,20,JOMTREVO50
261203,1163758,274,194.8,264,0,10,JOMTREVO30
261205,507942,1408,1233,1398,0,10,SINI35
261206,1357838,460,260,450,0,10,JOMTREVO50
261207,1357895,697,497,620,62,15,JOMTREVO50
261208,855300,350,265,340,0,10,SINI25
261209,74924,271,271,261,0,10,Z - No Promo Used
261210,443866,210.5,135.5,198,0,12.5,TSHPE75A
261216,402526,242,193.6,242,0,0,SINI20
261218,102360,311,251.8,296,0,15,DRIVEON20
261219,1352875,380,190,380,0,0,JOMTREVO50
261220,1345776,750,550,750,0,0,JOMTREVO50
261226,1127485,123,112.2,108,0,15,DRIVEON10
261230,1358071,122.5,72.5,100,10,12.5,FRIENDSHIP50
261232,721772,83,83,78,0,5,Z - No Promo Used
261239,671524,326,245.75,321,0,5,SINI25
261240,1299844,186,106,160,16,10,JOMTREVO50
261246,1020589,310,250,300,0,10,SINI20
261247,1295397,220,188.5,210,0,10,DRIVEON15
261251,108656,162,148.8,132,0,30,DRIVEON10
261254,1354799,366,188,356,0,10,JOMTREVO50
261256,661665,299,299,294,0,5,Z - No Promo Used
261257,80384,345,262.5,330,0,15,SINI25
261258,1015176,385,385,375,0,10,Z - No Promo Used
261266,1312404,470,357.5,450,0,20,SINI25
261269,1353443,162.5,87.5,150,0,12.5,JOMTREVO50
261270,335956,284,231.2,264,0,20,SINI20
261272,1061496,265,265,255,0,10,Z - No Promo Used
261277,1025955,150,80,140,0,10,JOMTREVO50
261279,1358722,308,159,298,0,10,JOMTREVO50
261281,672617,132,66,132,0,0,JOMTREVO50
261283,185813,503,417,430,43,30,DRIVEON20
261284,1329593,465,265,450,0,15,JOMTREVO50
261288,75690,125,125,110,0,15,Z - No Promo Used
261289,909070,89.5,66.4,77,0,12.5,JOMTREVO30
261290,1340813,606,406,596,0,10,JOMTREVO50
261297,512866,372,300.6,357,0,15,DRIVEON20
261298,1063064,214,121.5,185,19,10,JOMTREVO50
261300,1320133,111,82.2,96,0,15,JOMTREVO30
261306,1269689,538,338,528,0,10,JOMTREVO50
261312,56565,400,300,400,0,0,SINI25
261319,987465,555,555,540,0,15,Z - No Promo Used
261325,404503,73.5,66.9,66,0,7.5,DRIVEON10
261327,326575,264,211.2,264,0,0,DRIVEON20
261328,48056,700,575,700,0,0,SINI25
261329,421653,120,120,120,0,0,Z - No Promo Used
261331,326575,88,79.2,88,0,0,DRIVEON10
261332,831644,95,95,80,0,15,Z - No Promo Used
261333,711486,145,131.5,135,0,10,DRIVEON10
261335,964183,162,162,132,0,30,Z - No Promo Used
261336,1277643,315,165,300,0,15,JOMTREVO50
261349,608407,193,104,178,0,15,JOMTREVO50
261350,1323111,910,710,900,0,10,JOMTREVO50
261353,1028762,200.5,172.3,188,0,12.5,DRIVEON15
261356,245837,198,171.3,178,0,20,DRIVEON15
261359,936430,490,490,480,0,10,Z - No Promo Used
261365,1358857,424,224,414,0,10,JOMTREVO50
261366,1336268,323,230.6,308,0,15,JOMTREVO30
261367,516888,74,66.6,74,0,0,DRIVEON10
261369,896342,660,460,650,0,10,JOMTREVO50
261372,343221,140,129,110,0,30,DRIVEON10
261376,670313,455,365,450,0,5,DRIVEON20
261379,36496,90,90,90,0,0,Z - No Promo Used
261382,980411,116,116,101,0,15,Z - No Promo Used
261389,1306048,410,215,390,0,20,JOMTREVO50
261397,370522,175,127,160,0,15,JOMTREVO30
261399,1357553,445,245,430,0,15,JOMTREVO50
261403,433388,110,110,110,0,0,Z - No Promo Used
261408,569070,1650,1530,1640,0,10,DRIVEON15
261410,1329857,200,143,190,0,10,JOMTREVO30
261412,1347911,164,89.5,149,0,15,JOMTREVO50
261413,474645,263,263,230,23,10,Z - No Promo Used
261414,69543,350,350,330,0,20,Z - No Promo Used
261417,773286,296,148,296,0,0,JOMTREVO50
261422,26945,373,290.5,330,33,10,SINI25
261424,1261952,611,411,596,0,15,JOMTREVO50
261426,1221736,280,199,270,0,10,JOMTREVO30
261430,276981,518,318,462,46,10,JOMTREVO50
261431,308602,122.5,122.5,110,0,12.5,Z - No Promo Used
261432,29537,496,297.6,496,0,0,TLAZ40A
261433,1357120,130,94,120,0,10,JOMTREVO30
261434,73063,298,298,298,0,0,Z - No Promo Used
261445,1155382,300,300,280,0,20,Z - No Promo Used
261447,1278219,370,190,360,0,10,JOMTREVO50
261452,1194673,298,149,298,0,0,JOMTREVO50
261454,1357111,300,160,280,0,20,JOMTREVO50
261464,768341,4500,4380,4500,0,0,DRIVEON15
261467,1359155,432,232,417,0,15,JOMTREVO50
261469,271786,165,150,150,0,15,DRIVEON10
261471,1357291,295,155,280,0,15,JOMTREVO50
261472,1359036,472,272,462,0,10,JOMTREVO50
261476,696703,144,144,124,0,20,Z - No Promo Used
261477,634060,279,226.2,264,0,15,DRIVEON20
261478,362050,152,138.2,138,14,0,DRIVEON10
261480,1357033,321.5,321.5,299,0,22.5,Z - No Promo Used
261484,1358949,286.5,207.3,264,0,22.5,JOMTREVO30
261494,337880,105,78,90,0,15,JOMTREVO30
261495,1340045,150,108,140,0,10,JOMTREVO30
261496,37599,714,514,704,0,10,JOMTREVO50
261497,671680,198,171,180,18,0,DRIVEON15
261498,615822,900,700,885,0,15,JOMTREVO50
261501,1001420,92,92,77,0,15,Z - No Promo Used
261502,1356944,630,430,600,0,30,JOMTREVO50
261504,1358601,1030,830,1015,0,15,JOMTREVO50
261506,1337797,120,120,110,0,10,Z - No Promo Used
261507,1360013,142,76,132,0,10,JOMTREVO50
261508,1255918,131,65.5,131,0,0,JOMTREVO50
261509,674848,190,190,180,0,10,Z - No Promo Used
261510,1350394,76,56.2,66,0,10,JOMTREVO30
261511,1356577,407,297.5,365,37,5,JOMTREVO30
261513,244665,142,128.8,132,0,10,DRIVEON10
261522,351509,120,108,120,0,0,DRIVEON10
261523,663300,114,114,90,9,15,Z - No Promo Used
261528,1353930,535,385,525,0,10,JOMTREVO30
261531,171858,320,165,310,0,10,JOMTREVO50
261532,1095415,162,93,138,14,10,JOMTREVO50
261533,1004093,245,173,240,0,5,JOMTREVO30
261543,1155016,120,120,109,11,0,Z - No Promo Used
261544,1358997,465,265,450,0,15,JOMTREVO50
261548,1357556,1400,1200,1400,0,0,JOMTREVO50
261551,177085,90,82,80,0,10,DRIVEON10
261554,1360202,147,107.4,132,0,15,JOMTREVO30
261555,1270644,108,78.6,98,0,10,JOMTREVO30
261564,160549,530,426,520,0,10,DRIVEON20
261566,1283142,275,145,260,0,15,JOMTREVO50
261567,1090296,89,89,74,0,15,Z - No Promo Used
261568,1360107,135,67.5,135,0,0,JOMTREVO50
261574,1146228,990,790,975,0,15,JOMTREVO50
261581,1292544,292,164,256,26,10,JOMTREVO50
261585,423686,315,165,300,0,15,JOMTREVO50
261588,1360299,439,244,390,39,10,JOMTREVO50
261589,1360541,665,465,645,0,20,JOMTREVO50
261591,602387,129,93.3,119,0,10,JOMTREVO30
261592,1358505,457,257,447,0,10,JOMTREVO50
261596,1290013,79,79,69,0,10,Z - No Promo Used
261602,1360453,306,167,278,28,0,JOMTREVO50
261604,1359949,105,78,90,0,15,JOMTREVO30
261606,1127864,270,140,260,0,10,JOMTREVO50
261607,1357850,1170,1170,1155,0,15,Z - No Promo Used
261612,726541,332,242.9,297,30,5,JOMTREVO30
261613,563534,140,70,140,0,0,JOMTREVO50
261615,1360340,318,234,280,28,10,JOMTREVO30
261619,232940,252.5,180.5,240,0,12.5,THANK30YOU
261624,736440,160,112,160,0,0,JOMTREVO30
261628,1338892,166.5,124.5,140,14,12.5,JOMTREVO30
261629,1360601,245,173,240,0,5,JOMTREVO30
261630,1236120,450,318,440,0,10,JOMTREVO30
261633,842134,340,340,330,0,10,Z - No Promo Used
261635,1314096,260,130,260,0,0,JOMTREVO50
261636,78930,110,100.5,95,0,15,DRIVEON10
261637,1358990,117,84.9,107,0,10,JOMTREVO30
261648,1357806,460,260,450,0,10,JOMTREVO50
261649,1359237,230.5,165.1,218,0,12.5,JOMTREVO30
261650,1263987,897,697,897,0,0,JOMTREVO50
261651,1097568,140,126,140,0,0,DRIVEON10
261653,869980,330,266,320,0,10,SINI20
261654,1359328,145,75,140,0,5,JOMTREVO50
261657,67137,200,171.5,190,0,10,DRIVEON15
261660,1360799,405,210,390,0,15,JOMTREVO50
261661,557990,495,297,495,0,0,TSHP40A
261666,950928,390,200,380,0,10,JOMTREVO50
261669,161740,305,247,290,0,15,DRIVEON20
261670,1135530,140,75,130,0,10,JOMTREVO50
261676,180129,205.5,205.5,198,0,7.5,Z - No Promo Used
261677,1355041,730,530,720,0,10,JOMTREVO50
261682,1360537,215,155,200,0,15,JOMTREVO30
261683,1318738,85,77.5,75,0,10,DRIVEON10
261684,1161206,119,109.1,99,0,20,DRIVEON10
261685,921496,340,340,325,0,15,Z - No Promo Used
261686,1262344,435,235,420,0,15,JOMTREVO50
261691,1309667,525,325,510,0,15,JOMTREVO50
261695,1352888,2650,2500,2620,0,30,DRIVEON20
261697,1360122,275,140,270,0,5,JOMTREVO50
261700,1263166,315,236.25,315,0,0,SINI25
261703,746442,110,100,100,0,10,DRIVEON10
261706,1200250,274.5,221.1,267,0,7.5,SINI20
261707,1017352,180,105,150,15,15,JOMTREVO50
261711,463022,80,80,70,0,10,Z - No Promo Used
261713,1046084,100,71.5,95,0,5,JOMTREVO30
261715,458445,142,142,120,12,10,Z - No Promo Used
261718,1300777,428,228,418,0,10,JOMTREVO50
261719,154551,235,189,230,0,5,TSHP20A
261723,61895,228,228,228,0,0,Z - No Promo Used
261725,1327985,213,183.3,198,0,15,DRIVEON15
261726,1283193,152.5,110.5,140,0,12.5,JOMTREVO30
261731,410461,164,94,140,14,10,JOMTREVO50
261739,664542,967,767,870,87,10,JOMTREVO50
261745,723464,260,260,240,0,20,Z - No Promo Used
261748,967880,290,150,280,0,10,JOMTREVO50
261749,1013375,90,82,80,0,10,DRIVEON10
261751,88496,155,155,140,0,15,Z - No Promo Used
261753,1361418,484,284,474,0,10,JOMTREVO50
261754,1361346,143,79,128,0,15,JOMTREVO50
261761,930374,629,429,599,0,30,JOMTREVO50
261764,31233,120,84,120,0,0,JOMTREVO30
261767,1359057,330.5,190.5,280,28,22.5,JOMTREVO50
261769,1360319,306,158,296,0,10,JOMTREVO50
261772,588015,90,82.5,75,0,15,DRIVEON10
261778,1358001,1150,950,1140,0,10,JOMTREVO50
261779,950817,120,109,110,0,10,DRIVEON10
261784,1361524,900,700,800,80,20,JOMTREVO50
261787,940150,260,135,250,0,10,JOMTREVO50
261794,421333,340,241,330,0,10,JOMTREVO30
261797,1361551,140,75,130,0,10,JOMTREVO50
261798,172515,240,207,220,0,20,DRIVEON15
261799,373441,135,135,125,0,10,Z - No Promo Used
261801,1125068,285,150,270,0,15,JOMTREVO50
261805,357342,125,125,125,0,0,Z - No Promo Used
261807,367791,135,135,120,0,15,Z - No Promo Used
261808,1246844,132,119.8,122,0,10,DRIVEON10
261813,1341856,130,130,130,0,0,Z - No Promo Used
261822,54094,636,511,560,56,20,SINI25
261823,734427,170,125,150,0,20,JOMTREVO30
261830,902057,272,272,220,22,30,Z - No Promo Used
261832,1318888,83,59.6,78,0,5,JOMTREVO30
261833,328363,520,520,490,0,30,Z - No Promo Used
261840,1361537,1650,1450,1640,0,10,JOMTREVO50
261842,1352547,160,87.5,145,15,0,JOMTREVO50
261847,374371,112.5,102.5,100,0,12.5,DRIVEON10
261853,80248,719,579.2,699,0,20,DRIVEON20
261856,1260800,127.5,127.5,120,0,7.5,Z - No Promo Used
261857,287529,113,103.2,98,0,15,DRIVEON10
261860,966308,745,545,740,0,5,JOMTREVO50
261867,44726,100,70,80,0,20,SORRY30
261871,581691,115,115,100,0,15,Z - No Promo Used
261872,895729,96,87.9,81,0,15,DRIVEON10
261873,1358248,400,200,400,0,0,JOMTREVO50
261876,382813,99,72.3,89,0,10,JOMTREVO30
261886,891541,190,164.5,170,0,20,DRIVEON15
261889,63071,620,470,615,0,5,JOMTREVO30
261895,756124,164,164,149,0,15,Z - No Promo Used
261896,878630,576,451,510,51,15,SINI25
261897,1349875,349,264.25,339,0,10,SINI25
261900,1307648,89,89,89,0,0,Z - No Promo Used
261903,873666,209,114,190,19,0,JOMTREVO50
261904,102360,303.5,229.5,296,0,7.5,SINI25
261907,1357982,450,324,420,0,30,JOMTREVO30
261910,1360245,137,101,120,12,5,JOMTREVO30
261911,831677,190,163,180,0,10,DRIVEON15
261913,1305585,614,414,594,0,20,JOMTREVO50
261918,589431,334,262.75,285,29,20,SINI25
261919,940036,228,195.3,218,0,10,DRIVEON15
261922,217220,97,87.8,92,0,5,DRIVEON10
261924,791914,198,141.6,188,0,10,JOMTREVO30
261925,1283292,223,157.6,218,0,5,JOMTREVO30
261932,1352930,465,265,450,0,15,JOMTREVO50
261934,1348997,210,150,200,0,10,JOMTREVO30
261936,592574,370,262,360,0,10,JOMTREVO30
261937,1338660,780,580,750,0,30,JOMTREVO50
261942,42740,310,210,300,0,10,TSHP1DC
261943,1293801,130,94,120,0,10,JOMTREVO30
261946,106931,104,104,85,9,10,Z - No Promo Used
261947,1351620,270,140,260,0,10,JOMTREVO50
261950,74911,668,535.4,663,0,5,DRIVEON20
261952,339240,315,315,300,0,15,Z - No Promo Used
261953,856273,118,108.2,98,0,20,DRIVEON10
261954,607655,276.5,228.5,240,24,12.5,SINI20
261959,631750,198,171.3,178,0,20,DRIVEON15
261961,1000972,99.5,99.5,70,7,22.5,Z - No Promo Used
261963,964183,115,115,85,0,30,Z - No Promo Used
261969,1310837,235,167.5,225,0,10,JOMTREVO30
261971,96897,105,105,90,0,15,Z - No Promo Used
261975,75777,1284,1159,1140,114,30,SINI25
261991,328525,280,226,270,0,10,SINI20
261993,44412,240,240,225,0,15,Z - No Promo Used
261995,1350596,322.5,167.5,310,0,12.5,JOMTREVO50
261997,1033163,200,100,200,0,0,JOMTREVO50
261998,1362587,348,179,338,0,10,JOMTREVO50
262000,1049794,362,202,320,32,10,JOMTREVO50
262004,508536,175,135,160,0,15,SOTREVO
262007,1093005,380,272,360,0,20,JOMTREVO30
262011,1259576,440,365,425,0,15,SINI20
262013,1077326,122.5,92.5,100,10,12.5,JOMTREVO30
262014,1056271,270,270,260,0,10,Z - No Promo Used
262019,1297497,153,88,130,13,10,JOMTREVO50
262020,835817,133,66.5,133,0,0,JOMTREVO50
262022,51655,180,157.5,150,15,15,DRIVEON15
262026,1222687,155,85,140,0,15,JOMTREVO50
262029,1250093,195,141,180,0,15,JOMTREVO30
262034,351509,240,192,240,0,0,SINI20
262035,195370,540,540,525,0,15,Z - No Promo Used
262036,46739,199,171.4,184,0,15,DRIVEON15
262038,1361295,350,180,340,0,10,JOMTREVO50
262043,1249867,187,102,170,17,0,JOMTREVO50
262045,41281,127.5,127.5,120,0,7.5,Z - No Promo Used
262047,1360388,730,530,700,0,30,JOMTREVO50
262048,1241731,1145,945,1140,0,5,JOMTREVO50
262049,1244019,590,390,580,0,10,JOMTREVO50
262050,1340675,730,580,720,0,10,JOMTREVO30
262056,1355100,164,96.5,135,14,15,JOMTREVO50
262060,1286583,290,150,280,0,10,JOMTREVO50
262061,1363055,335,240.5,315,0,20,JOMTREVO30
262062,1025014,90,90,85,0,5,Z - No Promo Used
262063,1341248,291,153,276,0,15,JOMTREVO50
262064,539307,94.5,94.5,87,0,7.5,Z - No Promo Used
262065,760971,130,119,110,0,20,DRIVEON10
262066,1286430,160,85,150,0,10,JOMTREVO50
262067,98338,757.5,632.5,750,0,7.5,SINI25
262071,89034,495,375,480,0,15,SINI25
262072,62389,110,110,100,0,10,Z - No Promo Used
262073,973555,191,143,160,16,15,JOMTREVO30
262074,194435,157,142.8,142,0,15,DRIVEON10
262076,785786,156,132.6,156,0,0,DRIVEON15
262078,8911,180,154.5,170,0,10,DRIVEON15
262081,1268157,150,136.5,135,0,15,DRIVEON10
262084,1355713,150,108,140,0,10,JOMTREVO30
262087,1292493,144,79.5,129,0,15,JOMTREVO50
262090,181506,30,0,30,0,0,INSPECTION100
262094,1349205,225,162,210,0,15,JOMTREVO30
262097,904606,104,104,99,0,5,Z - No Promo Used
262098,783136,210,150,200,0,10,JOMTREVO30
262099,728509,465,351.25,455,0,10,SINI25
262102,380937,164,117.8,154,0,10,JOMTREVO30
262103,1362973,253,181.6,238,0,15,JOMTREVO30
262106,282917,340,250,300,30,10,JOMTREVO30
262109,1029531,169,154.1,149,0,20,DRIVEON10
262113,278984,290,290,280,0,10,Z - No Promo Used
262114,1320684,115,105,100,0,15,DRIVEON10
262115,1352760,230,170,200,20,10,JOMTREVO30
262119,1353570,375,195,360,0,15,JOMTREVO50
262121,327686,375,300,375,0,0,DRIVEON20
262127,1363491,270,140,260,0,10,JOMTREVO50
262128,1357261,384,192,384,0,0,JOMTREVO50
262129,60709,280,210,280,0,0,SINI25
262130,1362470,240,168,240,0,0,JOMTREVO30
262133,177747,90,90,80,0,10,Z - No Promo Used
262136,887856,75,52.5,75,0,0,JOMTREVO30
262137,46806,394,202,384,0,10,JOMTREVO50
262139,1256552,300,300,290,0,10,Z - No Promo Used
262146,190545,115,105,100,0,15,DRIVEON10
262149,1362960,280,145,270,0,10,JOMTREVO50
262155,1363613,75,52.5,75,0,0,JOMTREVO30
262157,1360534,312,161,302,0,10,JOMTREVO50
262164,1155016,119,119,109,0,10,Z - No Promo Used
262165,1287917,310,220,300,0,10,JOMTREVO30
262168,461152,300,255,300,0,0,DRIVEON15
262170,1053208,105,105,90,0,15,Z - No Promo Used
262173,581674,490,298,480,0,10,TLAZ40A
262174,1071233,105,105,90,0,15,Z - No Promo Used
262185,1359014,512,312,492,0,20,JOMTREVO50
262187,1001420,70,70,70,0,0,Z - No Promo Used
262191,1350261,492,366,420,42,30,JOMTREVO30
262192,1355728,566,366,556,0,10,JOMTREVO50
262193,54763,606,406,576,0,30,JOMTREVO50
262195,616399,615,495,600,0,15,DRIVEON20
262201,236581,155,141,140,0,15,DRIVEON10
262204,1320413,154,84.5,139,0,15,JOMTREVO50
262208,412429,283,237,230,23,30,SINI20
262209,1360778,337,247.9,297,30,10,JOMTREVO30
262218,564378,480,367.5,450,0,30,SINI25
262224,1097568,140,126,140,0,0,DRIVEON10
262227,1360594,522,322,492,0,30,JOMTREVO50
262229,182238,109,99.6,94,0,15,DRIVEON10
262231,65721,108,108,108,0,0,Z - No Promo Used
262234,1043951,261,198,210,21,30,JOMTREVO30
262236,1363448,122.5,89.5,110,0,12.5,JOMTREVO30
262241,528036,130,65,130,0,0,JOMTREVO50
262243,410634,100,100,85,0,15,Z - No Promo Used
262244,1304687,317,227.9,297,0,20,JOMTREVO30
262245,646793,620,500,600,0,20,DRIVEON20
262263,153671,109,109,99,0,10,Z - No Promo Used
262265,592597,240,194,230,0,10,SINI20
262266,81727,796,596,776,0,20,JOMTREVO50
262268,1261347,667,667,577.5,77,12.5,Z - No Promo Used
262273,357196,247.5,211.5,240,0,7.5,DRIVEON15
262274,209632,571,496,556,0,15,SINI20
262277,1108295,515,365,500,0,15,JOMTREVO30
262281,749101,268,220.4,238,0,30,SINI20
262282,1361282,145,80,130,0,15,JOMTREVO50
262283,1340760,350,251,330,0,20,JOMTREVO30
262286,221807,180,180,180,0,0,Z - No Promo Used
262287,1048697,494,398.2,479,0,15,DRIVEON20
262288,687090,185,159.5,170,0,15,DRIVEON15
262289,1364086,246,172.2,246,0,0,JOMTREVO30
262291,1260028,156,156,146,0,10,Z - No Promo Used
262292,713570,110,100,100,0,10,DRIVEON10
262298,964183,460,460,430,0,30,Z - No Promo Used
262303,831091,109,99.1,99,0,10,DRIVEON10
262304,27420,350,280,350,0,0,SINI20
262305,1354724,608,408,598,0,10,JOMTREVO50
262307,1361538,308,159,298,0,10,JOMTREVO50
262313,1355922,195,141,180,0,15,JOMTREVO30
262314,784411,111,111,96,0,15,Z - No Promo Used
262324,1363136,445,245,435,0,10,JOMTREVO50
262325,87699,435,328.75,425,0,10,SINI25
262326,538273,296,245,255,26,15,DRIVEON20
262329,1166108,205,105,200,0,5,JOMTREVO50
262332,1221453,110,99.5,105,0,5,DRIVEON10
262333,312253,160,160,150,0,10,Z - No Promo Used
262340,108656,170,147.5,150,0,20,DRIVEON15
262342,101680,66,48,60,6,0,JOMTREVO30
262346,827341,340,190,300,30,10,JOMTREVO50
262347,1360450,235,169,220,0,15,JOMTREVO30
262355,637106,451,320.2,436,0,15,JOMTREVO30
262356,20564,75,69,60,0,15,DRIVEON10
262358,414388,892,892,882,0,10,Z - No Promo Used
262359,1058554,120,110,100,0,20,DRIVEON10
262362,1343946,646,446,560,56,30,JOMTREVO50
262368,939556,402.5,207.5,390,0,12.5,JOMTREVO50
262373,179058,148,148,125,13,10,Z - No Promo Used
262374,381270,741,616,660,66,15,SINI25
262378,1353094,387.5,197.5,380,0,7.5,JOMTREVO50
262379,1360982,610,410,600,0,10,JOMTREVO50
262383,271940,234,187.2,234,0,0,SINI20
